song,artist,avg_popularity,total_days,reentry_count,momentum_score,momentum_score_final,album_type,is_explicit,Momentum_Level
"How can I love the heartbreak, you're the one I love",AKMU,0.6136553504974557,0.05786618444846293,0.06451612903225806,60.50606060606061,0.3370907563897183,album,False,Low
Hype Boy,NewJeans,0.8277703604806408,0.5786618444846292,0.6774193548387096,347.585046728972,0.7229676045534511,single,False,Medium
I AM,IVE,0.8663167352343122,0.2857142857142857,0.0,90.90754716981132,0.5188726533314418,album,False,Medium
I Dont Think That I Like Her,Charlie Puth,0.731829573934837,0.012658227848101266,0.12903225806451613,78.9,0.39551870693475216,album,False,Low
I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,0.8966861598440545,0.014466546112115734,0.03225806451612903,57.422222222222224,0.4591346566588878,single,True,Medium
I Like Me Better,Lauv,0.8421052631578947,0.0018083182640144665,0.03225806451612903,52.6,0.4280467399613775,album,False,Medium
I Love You,Lim Young Woong,0.5878696741854637,0.2694394213381555,0.3870967741935484,194.32,0.4521860183328882,album,False,Medium
I stan U,IU,0.5513784461152882,0.0054249547920434,0.0,28.7,0.2773167094952571,single,False,Low
I will come to you,Jin,0.6115288220551378,0.0162748643761302,0.03225806451612903,43.5,0.31709848324363377,single,False,Low
I will come to you,Jin,0.6115288220551378,0.0162748643761302,0.03225806451612903,43.5,0.31709848324363377,album,False,Low
I'll Be There,Jin,0.8661654135338346,0.0433996383363472,0.0,50.7,0.44610259826782145,single,False,Medium
ISTJ,NCT DREAM,0.6630862871464375,0.0108499095840868,0.0,35.17142857142857,0.33479811644844476,album,False,Low
ITEM,Stray Kids,0.6917293233082706,0.0,0.0,34.8,0.3458646616541353,album,False,Low
If I have you only (My love X Nerd Connection),Nerd Connection,0.5377730039384174,0.09945750452079566,0.29032258064516125,133.62142857142857,0.35678826945447967,single,False,Low
"If Im S, Can You Be My N?",TWS,0.6735887337391097,0.03616636528028933,0.03225806451612903,49.89523809523809,0.3540958893568675,single,False,Low
If We Ever Meet Again,Lim Young Woong,0.6029359112065878,0.9095840867992766,0.25806451612903225,261.2714285714286,0.6259560848688833,album,False,Medium
Igloo,KISS OF LIFE,0.7694995063416115,0.05786618444846293,0.0,48.278787878787874,0.4021096085053446,single,False,Medium
Impossible,RIIZE,0.6438596491228069,0.0705244122965642,0.03225806451612903,54.1125,0.34953876115359855,single,False,Low
Impossible,RIIZE,0.6438596491228069,0.0705244122965642,0.03225806451612903,54.1125,0.34953876115359855,album,False,Low
In Bed/Makgulli,Beenzino,0.45864661654135336,0.0054249547920434,0.0,24.075,0.2309507947082897,album,True,Low
In Bloom,ZEROBASEONE,0.758563074352548,0.009041591320072333,0.06451612903225806,59.63333333333333,0.3948972403787473,single,False,Low
Interlude : Dive,Jimin,0.7730009956397843,0.6582278481012658,0.6774193548387096,358.05342465753426,0.7194527232180138,single,False,Medium
Interlude : Showtime,Jimin,0.7361815391191155,0.2314647377938517,0.03225806451612903,85.41705426356589,0.4439818038009391,album,False,Medium
Intro: Singularity,BTS,0.7117794486215538,0.009041591320072333,0.06451612903225806,57.3,0.3715054275132502,album,False,Low
It's Beginning to Look a Lot like Christmas,Michael Bublé,0.8721804511278195,0.0054249547920434,0.0,44.7,0.43771771200152276,album,False,Medium
It's the Most Wonderful Time of the Year,Andy Williams,0.7919799498746867,0.0018083182640144665,0.0,40.1,0.39653247041654766,album,False,Low
Ill Be There,Jin,0.6043680630146795,0.0108499095840868,0.0,32.24285714285714,0.30543900438256577,album,False,Low
Ill See You There Tomorrow,TOMORROW X TOGETHER,0.7790905836018617,0.0108499095840868,0.03225806451612903,50.957142857142856,0.3992518775793827,album,False,Low
JEALOUSYVALHALLA,YANGHONGWON,0.4444444444444444,0.009041591320072333,0.0,23.96666666666667,0.22493469961824392,album,False,Low
Jealousyvalhalla,YANGHONGWON,0.35488721804511275,0.007233273056057867,0.03225806451612903,29.2,0.18606520384259953,single,False,Low
Jeogeumtong,E SENS,0.38095238095238093,0.0,0.0,19.3,0.19047619047619047,album,False,Low
Jingle Bell Rock,Bobby Helms,0.9423558897243107,0.0036166365280289334,0.0,47.9,0.47226293582056406,single,False,Medium
K-POP,Travis Scott & Bad Bunny & The Weeknd,0.7401837928153717,0.009041591320072333,0.03225806451612903,48.71666666666666,0.3792559867069334,single,True,Low
KEYS TO MY LIFE,Kanye West & Ty Dolla $ign,0.7919799498746867,0.0,0.0,39.8,0.39598997493734334,album,True,Low
KIDDING,ISEGYE IDOL,0.3508771929824561,0.0036166365280289334,0.0,18.4,0.17652358744963675,single,False,Low
Kill Bill,SZA,0.9423558897243107,0.0759493670886076,0.0967741935483871,89.9,0.5133175936984151,album,False,Medium
Kill It,aespa,0.5513784461152882,0.0054249547920434,0.0,28.7,0.2773167094952571,single,False,Low
Kitsch,IVE,0.7957938324071048,0.16455696202531644,0.06451612903225806,87.29021739130435,0.4601672306175989,album,False,Medium
Klaxon,(G)I-DLE,0.7445887445887445,0.0379746835443038,0.06451612903225806,63.736363636363635,0.39659000316411497,single,False,Low
LALALALA,Stray Kids,0.6335839598997494,0.007233273056057867,0.0,33.1,0.31896196186669207,album,False,Low
LALALI,SEVENTEEN,0.6115288220551378,0.0,0.0,30.8,0.3057644110275689,album,False,Low
LOCKDOWN,ISEGYE IDOL,0.44360902255639095,0.0054249547920434,0.0,23.325,0.2234319977158085,single,False,Low
LOST!,RM,0.8020050125313283,0.0108499095840868,0.0,42.1,0.40425747914089016,album,True,Medium
LOVE DIVE,IVE,0.8320802005012531,0.009041591320072333,0.0967741935483871,73.3,0.43810741635632566,single,False,Medium
"LOVE, MONEY, FAME (feat. DJ Khaled)",SEVENTEEN,0.7492063492063492,0.02531645569620253,0.0,41.86666666666667,0.38219811131203535,single,False,Low
LUNCH,Billie Eilish,0.9243799153055051,0.05063291139240506,0.0,54.80344827586207,0.4773798310704741,album,False,Medium
Last Christmas - Single Version,Wham!,0.8922305764411027,0.012658227848101266,0.03225806451612903,56.9,0.4563643694782076,album,False,Medium
Left and Right (Feat. Jung Kook of BTS),Charlie Puth,0.8404196331536806,0.40687160940325495,0.25806451612903225,189.71592920353982,0.5938842026236233,album,False,Medium
Lemon,Beenzino,0.43107769423558895,0.0036166365280289334,0.0,22.4,0.21662383807620317,album,True,Low
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,0.9523809523809523,0.0036166365280289334,0.0,48.4,0.47727546714888486,album,False,Medium
Let Me In,EXO,0.7218045112781954,0.0,0.0,36.3,0.3609022556390977,single,False,Low
Let off steam,Leellamarz & YANGHONGWON,0.41102756892230574,0.0018083182640144665,0.0,21.1,0.20605627994035722,single,False,Low
Let's Say Goodbye,Parc Jae Jung,0.540710751237067,0.13924050632911392,0.06451612903225806,70.36794871794872,0.3250307533237193,album,False,Low
Letter To Myself,TAEYEON,0.5914786967418546,0.0054249547920434,0.0,30.7,0.2973668348085403,single,False,Low
Licorice,aespa,0.5981620718462823,0.0036166365280289334,0.0,30.73333333333333,0.30016602688154986,album,False,Low
Lie,BTS,0.7017543859649122,0.0,0.0,35.3,0.3508771929824561,album,False,Low
Like A Fool (Feat. Y2K92),Beenzino,0.43859649122807015,0.0054249547920434,0.0,23.075,0.2209257320516481,album,True,Low
Like Crazy,Jimin,0.8944020701573427,1.0,0.16129032258064516,260.80830324909743,0.7794590995948003,single,False,High
Like Crazy (Deep House Remix),Jimin,0.7164339419978517,0.048824593128390596,0.29032258064516125,134.13214285714287,0.43092886506647526,single,False,Medium
Like Crazy (English Version),Jimin,0.8239947187315608,0.7739602169981916,0.0967741935483871,199.7967365967366,0.6635402631749153,single,False,Medium
Like Crazy (Instrumental),Jimin,0.681704260651629,0.009041591320072333,0.06451612903225806,55.8,0.3564678335282878,single,False,Low
Like Crazy (UK Garage Remix),Jimin,0.7145864661654135,0.0433996383363472,0.25806451612903225,123.14,0.4219260278094174,single,False,Medium
Like That,Future & Metro Boomin,0.9022556390977443,0.0054249547920434,0.03225806451612903,56.2,0.459206918889711,album,True,Medium
Lilith (feat. SUGA of BTS) (Diablo IV Anthem),Halsey & SUGA,0.8354636591478697,0.14285714285714285,0.1935483870967742,125.66875,0.49929864985043254,single,True,Medium
Little Light,DOYOUNG,0.6679197994987468,0.012658227848101266,0.03225806451612903,45.7125,0.3442089810070296,album,False,Low
Live My Life,aespa,0.5764411027568922,0.0018083182640144665,0.0,29.35,0.2887630468576504,album,False,Low
London Boy,Lim Young Woong,0.6436629000524343,0.9403254972875226,0.3225806451612903,288.4026871401152,0.668445228244732,single,False,Medium
Lose My Breath,Stray Kids,0.5413533834586466,0.0,0.0,27.3,0.2706766917293233,single,False,Low
Lose My Breath (Feat. Charlie Puth),Stray Kids & Charlie Puth,0.7117794486215538,0.0,0.0,35.8,0.3558897243107769,single,False,Low
Lost and Found,KingLee & Lil' Flip,0.5948203842940685,0.0036166365280289334,0.03225806451612903,40.56666666666666,0.30494679600866875,single,True,Low
Love 119,RIIZE,0.7058386707509514,0.1934900542495479,0.0967741935483871,97.6037037037037,0.4303211903600175,single,False,Medium
Love Always Run Away,Lim Young Woong,0.5969401114727115,0.24050632911392403,0.45161290322580644,209.97238805970147,0.4609445351156943,single,False,Medium
Love Lee,AKMU,0.7527354972797847,0.14647377938517178,0.03225806451612903,72.14268292682927,0.4267614953586697,single,False,Medium
Love Letter,Lim Young Woong,0.585062656641604,0.1338155515370705,0.29032258064516125,141.68,0.3907405099109554,album,False,Low
Love Me Again,V,0.8875066130144124,0.8462929475587703,0.12903225806451613,224.9643923240938,0.7234476423877404,single,False,Medium
Love Me Like This,NMIXX,0.7736006683375104,0.030741410488245934,0.06451612903225806,63.983333333333334,0.40892598312168055,single,False,Medium
Love Station,Lim Young Woong,0.5614035087719298,0.007233273056057867,0.0967741935483871,59.5,0.3022265750124597,album,False,Low
Love You With All My Heart,Crush,0.777532065457762,0.059674502712477394,0.03225806451612903,58.97941176470589,0.41311999644585,single,False,Medium
Love wins all,IU,0.8070765148164528,0.15189873417721517,0.0967741935483871,95.75294117647059,0.46846271637106834,single,False,Medium
Lovely Touch,Lim Young Woong,0.5871822413175796,0.21338155515370702,0.16129032258064516,114.98571428571428,0.3898636517210309,album,False,Low
Lovin On Me,Jack Harlow,0.9924812030075187,0.02531645569620253,0.06451612903225806,74.0,0.5167387640190718,single,True,Medium
Loving You,Lim Young Woong,0.5651629072681704,0.012658227848101266,0.0967741935483871,60.5875,0.305733760698193,album,False,Low
Lucky Girl Syndrome,ILLIT,0.7590907092292134,0.10126582278481013,0.12903225806451613,94.95964912280702,0.43573155306295297,single,False,Medium
MAESTRO,SEVENTEEN,0.7688451898978215,0.0216998191681736,0.03225806451612903,52.246153846153845,0.39738415360258866,album,False,Low
MANIAC,VIVIZ,0.8181993445151339,0.0216998191681736,0.12903225806451613,84.7076923076923,0.4414160696209223,single,False,Medium
MELTDOWN,Travis Scott,0.42105263157894735,0.0018083182640144665,0.0,21.6,0.21106881126867802,album,True,Low
MEOW,MEOVV,0.7000835421888053,0.08499095840867993,0.03225806451612903,59.31666666666666,0.38199067152023247,single,False,Low
MILLION DOLLAR BABY,Tommy Richman,0.9100717896436005,0.21157323688969257,0.0967741935483871,110.78983050847458,0.5378627045983855,single,False,Medium
MODERN JAM,Travis Scott,0.41604010025062654,0.0018083182640144665,0.0,21.35,0.20856254560451762,album,True,Low
MY EYES,Travis Scott,0.41604010025062654,0.0018083182640144665,0.0,21.35,0.20856254560451762,album,True,Low
Magnetic,ILLIT,0.876289083364148,0.4394213381555154,0.06451612903225806,136.9049180327869,0.5828741689351803,single,False,Medium
Mantra,JENNIE,0.8737060041407868,0.081374321880651,0.0,57.37608695652174,0.4612652986345887,single,True,Medium
Mars,D.O.,0.6766917293233082,0.0018083182640144665,0.03225806451612903,44.35,0.34533997304408426,single,False,Low
Melt Away,TAEYEON,0.5513784461152882,0.0,0.0,27.8,0.2756892230576441,single,False,Low
Melt Down,DAY6,0.632338421812106,0.11754068716094032,0.12903225806451613,91.3378787878788,0.3772378686672383,album,False,Low
Memories,RIIZE,0.734860406831031,0.0759493670886076,0.12903225806451613,89.55116279069767,0.41602146515500105,single,False,Medium
Midas Touch,KISS OF LIFE,0.7969924812030075,0.13924050632911392,0.06451612903225806,83.15,0.4531716183066895,single,False,Medium
Midnight Fiction,ILLIT,0.7353678313430636,0.028933092224231464,0.0,41.7764705882353,0.37636384333880124,single,False,Low
Mine,aespa,0.5964912280701754,0.0018083182640144665,0.0,30.35,0.298788109514292,album,False,Low
Mistletoe,Justin Bieber,0.9223057644110275,0.0036166365280289334,0.0,46.9,0.46223787316392245,album,False,Medium
Monet,Beenzino,0.49373433583959897,0.012658227848101266,0.0,27.025,0.25066463627422986,album,True,Low
Monster,DAY6,0.5179615705931495,0.0036166365280289334,0.0,26.73333333333333,0.26006577625498345,album,False,Low
Moonlit Floor,LISA,0.8771929824561403,0.012658227848101266,0.0,46.15,0.44239395958250055,single,False,Medium
Moonlit Floor (Kiss Me),LISA,0.8944583681425787,0.014466546112115734,0.0,47.31111111111112,0.4515691479049241,single,False,Medium
Mourning,Post Malone,0.758563074352548,0.0036166365280289334,0.0,38.733333333333334,0.3803665281346827,single,True,Low
My Boy Only Breaks His Favorite Toys,Taylor Swift,0.8170426065162907,0.0018083182640144665,0.0,41.35,0.40906379873734966,album,False,Medium
My Love Mine All Mine,Mitski,0.9824561403508771,0.1446654611211573,0.3225806451612903,173.3,0.5991438375440439,album,False,Medium
My Name is Malguem,QWER,0.587719298245614,0.11392405063291139,0.0,48.5125,0.3280368643126804,single,False,Low
My Starry Love,Lim Young Woong,0.5720969089390142,0.05244122965641953,0.0967741935483871,67.53333333333333,0.3211356620761104,single,False,Low
My World,ILLIT,0.7224728487886382,0.02531645569620253,0.0,40.53333333333333,0.3688313611031798,single,False,Low
My You,Jung Kook,0.8481203007518796,0.05244122965641953,0.1935483870967742,111.3,0.4785021966922205,single,False,Medium
NEMONEMO,YENA,0.6683375104427736,0.04159132007233273,0.16129032258064516,90.53333333333333,0.3789042157592156,single,False,Low
NEURON (with Gaeko & YOON MIRAE),j-hope,0.7886382623224728,0.009041591320072333,0.0,41.13333333333333,0.3970316085572581,single,False,Low
NIGHT DANCER,imase,0.7706766917293233,0.08499095840867993,0.0,52.8375,0.41083563338726564,album,False,Medium
NIGHT DANCER - BIG Naughty Remix,imase & BIG Naughty,0.5764411027568922,0.0162748643761302,0.03225806451612903,41.75,0.29955462359451096,single,False,Low
Nest,Lim Young Woong,0.5797827903091061,0.06329113924050633,0.1935483870967742,99.71666666666667,0.34758841434605975,album,False,Low
Neva Play (feat. RM of BTS),Megan Thee Stallion & RM,0.8334168755221387,0.02531645569620253,0.0,46.06666666666667,0.4243033744699301,single,True,Medium
Never Let Go,Jung Kook,0.8691045796308953,0.15732368896925858,0.06451612903225806,89.74659090909091,0.4946526223126768,single,False,Medium
New Jeans,NewJeans,0.8188442636841213,0.5063291139240506,0.7419354838709677,355.13985765124556,0.7097079627934695,single,False,Medium
New Woman (feat. ROSALÍA),LISA & ROSALÍA,0.8666493820758794,0.05063291139240506,0.0,51.92413793103448,0.44851456445566124,single,False,Medium
Nice Guy,BOYNEXTDOOR,0.6646616541353383,0.034358047016274866,0.03225806451612903,49.15,0.3490898540757774,album,False,Low
No Boss (Feat. Dok2),E SENS,0.38095238095238093,0.0,0.0,19.3,0.19047619047619047,album,False,Low
No Tomorrow - Spotify Singles,Various Artists,0.41102756892230574,0.0036166365280289334,0.03225806451612903,31.4,0.21305038832278736,single,False,Low
Noid,"Tyler, The Creator",0.8120300751879699,0.0018083182640144665,0.0,41.1,0.40655753307318926,single,True,Medium
Noid,"Tyler, The Creator",0.8120300751879699,0.0018083182640144665,0.0,41.1,0.40655753307318926,album,True,Medium
Not Like Us,Kendrick Lamar,0.9616494065352059,0.09403254972875226,0.16129032258064516,113.86226415094339,0.5412925327023577,single,True,Medium
OMG,NewJeans,0.8650016207711707,0.5714285714285714,0.4838709677419355,288.24195583596213,0.7007035753625439,single,False,Medium
OMG (FRNK Remix),NewJeans,0.5664160401002506,0.0018083182640144665,0.0,28.85,0.2837505155293296,album,False,Low
Off The Record,IVE,0.7325456498388828,0.048824593128390596,0.0,44.93571428571428,0.3809202028579586,single,False,Low
On the street (Feat. ASH ISLAND),Leellamarz,0.3609022556390977,0.0,0.0,18.3,0.18045112781954886,single,False,Low
One Kiss,RIIZE,0.5012531328320802,0.0,0.0,25.3,0.2506265664160401,single,False,Low
"Our Blues, Our Life",Lim Young Woong,0.5919217934338609,0.6528028933092224,1.0,448.12209944751385,0.6918017647096972,album,False,Medium
Overdrive,Post Malone,0.7619047619047619,0.0,0.0,38.3,0.38095238095238093,single,False,Low
PAID,Kanye West & Ty Dolla $ign,0.7919799498746867,0.0,0.0,39.8,0.39598997493734334,album,True,Low
PALISADE,YANGHONGWON,0.37092731829573933,0.0018083182640144665,0.0,19.1,0.186006154627074,album,False,Low
PARANOIA,HEARTSTEEL & League of Legends & BAEKHYUN,0.808688387635756,0.0036166365280289334,0.0,41.233333333333334,0.4054291847762867,single,False,Medium
POWER,G-DRAGON,0.7198766146134566,0.045207956600361664,0.0,43.70384615384615,0.3735006942868368,single,False,Low
PROMOTION,¥$ & Kanye West & Ty Dolla $ign,0.47117794486215536,0.0036166365280289334,0.0,24.4,0.23667396338948637,album,True,Low
Paint The Town Red,Doja Cat,0.880508964719491,0.11573236889692586,0.0,63.41538461538462,0.47497419302882327,single,True,Medium
Paint The Town Red,Doja Cat,0.880508964719491,0.11573236889692586,0.0,63.41538461538462,0.47497419302882327,album,True,Medium
People Pt.2 (feat. IU),Agust D,0.7680311890838206,0.25858951175406875,0.06451612903225806,101.50555555555556,0.4744956738745825,album,False,Medium
Perfect Night,LE SSERAFIM,0.858260759813202,0.5009041591320071,0.4193548387096774,256.20575539568347,0.6632725953881387,single,False,Medium
Pierrot,LE SSERAFIM,0.6842105263157894,0.0054249547920434,0.0,35.325,0.3437327495955077,single,False,Low
Pink Hoodie,aespa,0.5012531328320802,0.0,0.0,25.3,0.2506265664160401,single,False,Low
Please Don't Change (feat. DJ Snake),Jung Kook,0.8407292741658066,0.1826401446654611,0.3225806451612903,172.5313725490196,0.5396728095147997,album,False,Medium
Please Please Please,Sabrina Carpenter,0.949874686716792,0.09945750452079566,0.16129032258064516,114.175,0.5370326592307637,single,True,Medium
Pleasure Shop,KEY,0.5238095238095237,0.0054249547920434,0.03225806451612903,37.325,0.2699838612456007,single,False,Low
Polaroid,Lim Young Woong,0.6227356209777882,0.9186256781193489,0.12903225806451613,223.75893909626717,0.612761965537602,single,False,Medium
Popcorn,D.O.,0.6516290726817042,0.0,0.0,32.8,0.3258145363408521,single,False,Low
Popular (with Playboi Carti & Madonna),The Weeknd & Playboi Carti & Madonna,0.7518796992481203,0.0,0.0,37.8,0.37593984962406013,single,True,Low
Promise,Jimin,0.7727891156462585,0.06148282097649187,0.29032258064516125,139.04285714285714,0.46290392024510907,single,False,Medium
Pump Up The Volume!,PLAVE,0.6403508771929824,0.0705244122965642,0.06451612903225806,63.9375,0.3542359880919121,single,False,Low
Push Ups,Drake,0.8421052631578947,0.0,0.0,42.3,0.42105263157894735,single,True,Medium
Queencard,(G)I-DLE,0.8792569659442724,0.21338155515370702,0.06451612903225806,99.55294117647058,0.5165461753246999,single,False,Medium
ROLEX,YANGHONGWON,0.42105263157894735,0.0018083182640144665,0.0,21.6,0.21106881126867802,single,False,Low
Radio,Beenzino,0.39097744360902253,0.0018083182640144665,0.0,20.1,0.19603121728371561,album,True,Low
Rah Tah Tah,"Tyler, The Creator",0.8120300751879699,0.0,0.0,40.8,0.40601503759398494,album,True,Medium
Rainbow,Lim Young Woong,0.5906865930257743,0.7305605786618444,0.6129032258064516,340.96049382716046,0.6370921152727308,album,False,Medium
Rainy Days,V,0.8569481957320485,0.3707052441229656,0.12903225806451613,144.54029126213592,0.5654921227158171,single,False,Medium
Rebirth (Intro),Jimin,0.7518796992481203,0.2314647377938517,0.03225806451612903,86.19999999999999,0.45183088386544146,album,False,Medium
Right Now,NewJeans,0.7425581497603658,0.10126582278481013,0.06451612903225806,74.13508771929824,0.41456204752207754,single,False,Medium
Right Now (Instrumental),NewJeans,0.23057644110275688,0.0018083182640144665,0.0,12.1,0.11583071603058279,single,False,Low
Rockin' Around The Christmas Tree,Brenda Lee,0.9824561403508771,0.0054249547920434,0.0,50.2,0.4928555566130516,album,False,Medium
Rockstar,LISA,0.8822055137844611,0.0325497287522604,0.03225806451612903,59.7,0.4573192884211345,single,True,Medium
Roller Coaster,NMIXX,0.7478696741854636,0.02531645569620253,0.0,41.8,0.38152977380159253,single,False,Low
Rumble,KingLee,0.5112781954887218,0.0,0.0,25.8,0.2556390977443609,single,True,Low
Runaway,Kanye West,0.8120300751879699,0.018083182640144666,0.0,43.8,0.41143999238602835,album,True,Medium
Running Wild,Jin,0.7509683299156983,0.018083182640144666,0.0,40.75454545454545,0.38090911974989256,single,False,Low
Running Wild,Jin,0.7509683299156983,0.018083182640144666,0.0,40.75454545454545,0.38090911974989256,album,False,Low
S-Class,Stray Kids,0.8508367693427116,0.054249547920433995,0.0,51.73548387096774,0.44169324904748597,album,False,Medium
SAHARA,YANGHONGWON,0.38596491228070173,0.0018083182640144665,0.0,19.85,0.1935249516195552,album,False,Low
SHEESH,BABYMONSTER,0.8547742983833209,0.16274864376130196,0.03225806451612903,79.93186813186813,0.48266335522327686,single,False,Medium
SIRENS,Travis Scott,0.0,0.0,0.0,0.3,0.0,album,True,Low
SLIDE,¥$ & Kanye West & Ty Dolla $ign,0.47117794486215536,0.0036166365280289334,0.0,24.4,0.23667396338948637,album,True,Low
SOS,KANGDANIEL,0.7359214362436705,0.0867992766726944,0.0967741935483871,81.40408163265306,0.41335533983332096,single,False,Medium
SOS (Prod. Marshmello),SEVENTEEN,0.0,0.0018083182640144665,0.0,0.6,0.0005424954792043399,album,False,Low
SPOT!,ZICO,0.7351712614870509,0.0036166365280289334,0.0,37.56666666666666,0.36867062170193415,single,False,Low
SPOT!,ZICO & JENNIE,0.8403768040791634,0.1555153707052441,0.06451612903225806,88.01379310344828,0.4797462390576065,single,False,Medium
STARS,Kanye West & Ty Dolla $ign,0.8270676691729323,0.0018083182640144665,0.0,41.85,0.41407633006567046,album,True,Medium
STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,0.7350634651143989,0.054249547920433995,0.0967741935483871,75.96129032258065,0.40316143564300705,album,False,Medium
Salty & Sweet,aespa,0.7418546365914787,0.0,0.0,37.3,0.37092731829573933,single,False,Low
Sandman,Beenzino,0.42105263157894735,0.0036166365280289334,0.0,21.9,0.21161130674788237,album,True,Low
Santa Tell Me,Ariana Grande,0.961494645705172,0.018083182640144666,0.0,51.25454545454545,0.4861722776446294,single,False,Medium
Saturn,SZA,0.9012531328320802,0.0162748643761302,0.06451612903225806,67.95,0.4684122515353307,single,False,Medium
Say Less,TAEMIN,0.5112781954887218,0.0,0.0,25.8,0.2556390977443609,single,False,Low
Scenery,V,0.6758563074352548,0.019891500904159132,0.0,37.30833333333334,0.34389560398887514,single,False,Low
See that?,NMIXX,0.6478696741854636,0.04159132007233273,0.0,39.5125,0.33641223311443164,single,False,Low
Serendipity - Full Length Edition,BTS,0.7218045112781954,0.0,0.0,36.3,0.3609022556390977,album,False,Low
Set Me Free Pt.2,Jimin,0.8130349182980762,0.7739602169981916,0.0967741935483871,199.25011655011653,0.658060362958173,single,True,Medium
Set The Tone,aespa,0.6095238095238095,0.007233273056057867,0.0,31.9,0.3069318866787221,album,False,Low
Seven (David Guetta Remix),Jung Kook & Latto & David Guetta,0.44611528822055135,0.0054249547920434,0.0,23.45,0.2246851305478887,single,True,Low
Seven (feat. Latto) (Alesso Remix),Jung Kook & Latto,0.5964912280701754,0.012658227848101266,0.06451612903225806,52.15,0.3149463081959697,single,True,Low
Seven (feat. Latto) (Band Ver.),Jung Kook & Latto,0.7468671679197995,0.0162748643761302,0.0967741935483871,70.25,0.3976708819824162,single,False,Low
Seven (feat. Latto) (Explicit Ver.),Jung Kook,0.8645509878592584,0.694394213381555,0.12903225806451613,198.61948051948053,0.6664002095569989,album,True,Medium
Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,0.9854912510634384,0.19529837251356236,0.0,81.851376146789,0.5513351372857879,single,True,Medium
Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto & BTS,0.9223057644110275,0.0018083182640144665,0.0,46.6,0.4616953776847181,single,True,Medium
Seven (feat. Latto) (Instrumental),Jung Kook & Latto,0.8040100250626566,0.034358047016274866,0.0,46.1,0.41231242663621076,single,False,Medium
Seven (feat. Latto) (Instrumental),Jung Kook & Latto & BTS,0.7819548872180451,0.0018083182640144665,0.0,39.6,0.39151993908822685,single,False,Low
Seven (feat. Latto) (Lofi Mix),Jung Kook & Latto,0.6716791979949874,0.0018083182640144665,0.0,34.1,0.33638209447669803,single,False,Low
Seven (feat. Latto) (Summer Mix),Jung Kook & Latto,0.7284878863826232,0.009041591320072333,0.03225806451612903,48.13333333333333,0.3734080334905591,single,False,Low
Sexy In The Air,TAEMIN,0.5550239234449761,0.018083182640144666,0.0,30.981818181818184,0.28293691651453146,single,False,Low
She Smiled,DAY6,0.531328320802005,0.007233273056057867,0.0,28.0,0.2678341423178199,album,False,Low
"Shh.. (Feat. HYEIN, WONSUN JOE & Special Narr. Patti Kim)",IU,0.581453634085213,0.0054249547920434,0.0,30.2,0.2923543034802195,single,False,Low
Shoong! (feat. LISA of BLACKPINK),TAEYANG,0.7909774436090226,0.0162748643761302,0.0,42.45,0.4003711811173503,album,False,Medium
Shopper,IU,0.6917293233082706,0.030741410488245934,0.0,39.9,0.3550870848006091,single,False,Low
Shot Glass of Tears,Jung Kook,0.8316346421609578,0.07956600361663653,0.16129032258064516,104.97777777777777,0.4719451866815989,album,False,Medium
Shxtty Game,DAY6,0.5012531328320802,0.0036166365280289334,0.0,25.9,0.2517115573744488,album,False,Low
Siren,RIIZE,0.6560150375939849,0.05605786618444846,0.0,42.31875,0.344824878652327,single,False,Low
Skrr (feat. GISELLE),HAON,0.5553884711779448,0.007233273056057867,0.0,29.2,0.27986421750578977,single,False,Low
Slime You Out (feat. SZA),Drake & SZA,0.37593984962406013,0.0018083182640144665,0.0,19.35,0.1885124202912344,single,True,Low
Slow Dance (feat. Sofia Carson),Jimin,0.7620601892327717,0.2314647377938517,0.03225806451612903,86.70775193798448,0.4569211288577672,album,False,Medium
Slow Dancing,V,0.9064789633658614,0.4231464737793852,0.1935483870967742,175.71063829787235,0.6188931012361011,single,False,Medium
Slow Dancing (FRNK Remix),V,0.0,0.0018083182640144665,0.0,0.6,0.0005424954792043399,single,False,Low
Slow Dancing (Piano Ver.),V,0.8574770258980785,0.10669077757685352,0.03225806451612903,70.76666666666667,0.4671973591253211,single,False,Medium
Small girl (feat. D.O.),Lee Young Ji,0.7346322796237906,0.1663652802893309,0.16129032258064516,114.53978494623655,0.4494837884148236,single,False,Medium
Smart,LE SSERAFIM,0.7750732764113674,0.21157323688969257,0.0967741935483871,104.05677966101695,0.47036344798226887,single,False,Medium
Smeraldo Garden Marching Band (feat. Loco),Jimin,0.7582522196965281,0.2314647377938517,0.03225806451612903,86.51782945736434,0.4550171440896454,album,False,Medium
Smeraldo Garden Marching Band (feat. Loco),Jimin & Loco,0.8972431077694235,0.034358047016274866,0.03225806451612903,60.75,0.46538058089282003,single,False,Medium
"Smoke (Prod. Dynamicduo, Padi)",Various Artists,0.7126511932003922,0.081374321880651,0.0,49.34347826086956,0.3807378931643914,single,False,Low
Smoothie,NCT DREAM,0.6744133059922532,0.018083182640144666,0.0,36.93636363636363,0.34263160778817003,single,False,Low
